Nombre y apellido;Team;Posicion;Value;Points;Average;Matches;Goals;Cards;Rival;¿Casa o Fuera?;Media en Casa;Media fuera;Estado;Nº Jornada;Puntos
Reinildo Mandava;Atlético;Defensa;739.000;2;2,0;1;0;0;Girona;1;2,0;0,0;En forma;J18;0
Diego Mendez;Rayo Vallecano;Centro;207.000;2;2,0;1;0;0;Getafe;1;0,0;2,0;En forma;J18;0
Jon Magunazelaia;Real Sociedad;Delantero;171.000;2;2,0;1;0;0;Alavés;0;2,0;0,0;En forma;J18;0
Alberto Marí;Valencia;Delantero;160.000;2;2,0;1;0;0;Villarreal;0;2,0;0,0;En forma;J18;0
Eric Curbelo;Las Palmas;Defensa;160.000;2;2,0;1;0;0;Barcelona;0;0,0;2,0;En forma;J18;0
Francis Coquelin;Villarreal;Centro;160.000;2;2,0;1;0;0;Valencia;1;0,0;2,0;En forma;J18;0
Ricardo Visus;Betis;Defensa;160.000;2;2,0;1;0;0;Celta;1;0,0;2,0;En forma;J18;0
Ibrahima Kébé;Girona;Centro;184.000;2;1,0;2;0;1;Atlético;0;1,0;1,0;En forma;J18;0
Gonzalo García;Real Madrid;Delantero;160.000;2;1,0;2;0;0;Mallorca;0;1,0;1,0;En forma;J18;0
Nico Paz;Real Madrid;Centro;160.000;2;1,0;4;0;0;Mallorca;0;1,0;1,0;En forma;J18;0
Alex Centelles;Almería;Defensa;182.000;2;0,7;3;0;0;Osasuna;1;0,0;1,0;En forma;J18;0
Thomas Lemar;Atlético;Centro;160.000;2;0,7;3;0;0;Girona;1;2,0;0,0;En forma;J18;0
Wilson Manafá;Granada;Defensa;203.000;2;0,5;4;0;1;Cádiz;0;1,0;0,3;En forma;J18;0
Çağlar Söyüncü;Atlético;Defensa;179.000;2;0,3;6;0;1;Girona;1;-1,0;1,7;En forma;J18;0
Peru Nolaskoain;Athletic Club;Defensa;197.000;1;1,0;2;0;0;0;1,0;0,0;En forma;J18;0
Mikel Jauregizar;Athletic Club;Centro;186.000;1;1,0;2;0;0;0;1,0;0,0;En forma;J18;1
Bernardo Espinosa;Girona;Defensa;160.000;1;1,0;2;0;0;Atlético;0;1,0;0,0;En forma;J18;0
César Tárrega;Valencia;Defensa;160.000;1;1,0;1;0;0;Villarreal;0;1,0;0,0;En forma;J18;0
José Ángel Pozo;Rayo Vallecano;Centro;160.000;1;1,0;1;0;0;Getafe;1;1,0;0,0;En forma;J18;0
Silvi Clúa;Girona;Centro;160.000;1;1,0;1;0;0;Atlético;0;1,0;0,0;En forma;J18;0
Sokratis Papastathopoulos;Betis;Defensa;160.000;1;1,0;1;0;0;Celta;1;0,0;1,0;En forma;J18;0
Arda Güler;Real Madrid;Centro;1.890.000;0;0,0;0;0;0;Mallorca;0;0,0;0,0;En forma;J18;0
Enes Ünal;Getafe;Delantero;995.000;0;0,0;0;0;0;Rayo Vallecano;0;0,0;0,0;En forma;J18;0
Carlos Vicente;Alavés;Delantero;531.000;0;0,0;0;0;0;Real Sociedad;1;0,0;0,0;En forma;J18;0
Thibaut Courtois;Real Madrid;Portero;295.000;0;0,0;0;0;0;Mallorca;0;0,0;0,0;En forma;J18;0
Nikola Maraš;Alavés;Defensa;207.000;0;0,0;0;0;0;Real Sociedad;1;0,0;0,0;En forma;J18;0
Jaume Doménech;Valencia;Portero;206.000;0;0,0;0;0;0;Villarreal;0;0,0;0,0;En forma;J18;0
Federico Gattoni;Sevilla;Defensa;204.000;0;0,0;2;0;0;Athletic;0;-1,0;1,0;En forma;J18;0
Martín Calderón;Cádiz;Centro;204.000;0;0,0;0;0;0;Granada;1;0,0;0,0;En forma;J18;0
Dani Cárdenas;Rayo Vallecano;Portero;196.000;0;0,0;0;0;0;Getafe;1;0,0;0,0;En forma;J18;0
Unai Ropero;Alavés;Centro;195.000;0;0,0;1;0;0;Real Sociedad;1;0,0;0,0;En forma;J18;0
Pablo Marín;Real Sociedad;Centro;192.000;0;0,0;0;0;0;Alavés;0;0,0;0,0;En forma;J18;0
Darko Brašanac;Osasuna;Centro;186.000;0;0,0;0;0;0;Almería;0;0,0;0,0;En forma;J18;0
Adri López;Granada;Portero;179.000;0;0,0;0;0;0;Cádiz;0;0,0;0,0;En forma;J18;0
Jastin García;Girona;Delantero;167.000;0;0,0;0;0;0;Atlético;0;0,0;0,0;En forma;J18;0
Martín Merquelanz;Real Sociedad;Centro;167.000;0;0,0;0;0;0;Alavés;0;0,0;0,0;En forma;J18;0
Fabio González;Las Palmas;Centro;166.000;0;0,0;0;0;0;Barcelona;0;0,0;0,0;En forma;J18;0
Toni Fuidias;Girona;Portero;166.000;0;0,0;0;0;0;Atlético;0;0,0;0,0;En forma;J18;0
Toni Villa;Girona;Centro;163.000;0;0,0;0;0;0;Atlético;0;0,0;0,0;En forma;J18;0
Aarón Escandell;Las Palmas;Portero;160.000;0;0,0;0;0;0;Barcelona;0;0,0;0,0;En forma;J18;0
Agustín Marchesín;Celta;Portero;160.000;0;0,0;0;0;0;Betis;0;0,0;0,0;En forma;J18;0
Borja García;Girona;Centro;160.000;0;0,0;0;0;0;Atlético;0;0,0;0,0;En forma;J18;0
Cristian Rivero;Valencia;Portero;160.000;0;0,0;0;0;0;Villarreal;0;0,0;0,0;En forma;J18;0
Daniel Fuzato;Getafe;Portero;160.000;0;0,0;0;0;0;Rayo Vallecano;0;0,0;0,0;En forma;J18;0
Dominik Greif;Mallorca;Portero;160.000;0;0,0;0;0;0;Real Madrid;1;0,0;0,0;En forma;J18;0
Giuliano Simeone;Alavés;Delantero;160.000;0;0,0;0;0;0;Real Sociedad;1;0,0;0,0;En forma;J18;0
Ivo Grbić;Atlético;Portero;160.000;0;0,0;0;0;0;Girona;1;0,0;0,0;En forma;J18;0
Jesús Owono;Alavés;Portero;160.000;0;0,0;0;0;0;Real Sociedad;1;0,0;0,0;En forma;J18;0
Jude Bellingham;Real Madrid;Centro;24.277.000;173;10,2;17;13;4;Almería;0;8,9;11,1;En forma;J19;4
Takefusa Kubo;Real Sociedad;Centro;20.861.000;147;8,2;18;6;2;Athletic;1;9,3;6,8;En forma;J19;7
Antoine Griezmann;Atlético;Delantero;24.400.000;144;7,6;19;11;3;Granada;1;8,3;6,8;En forma;J19;5
Iñaki Williams;Athletic Club;Delantero;18.281.000;139;7,7;18;8;3;0;7,6;7,9;En forma;J19;0
Borja Mayoral;Getafe;Delantero;17.038.000;138;7,3;19;12;2;Osasuna;1;7,0;7,5;En forma;J19;3
Aleix García;Girona;Centro;20.781.000;137;7,2;19;3;2;Almería;1;6,5;8,0;En forma;J19;4
Artem Dovbyk;Girona;Delantero;17.005.000;130;7,2;18;11;1;Almería;1;6,7;7,8;En forma;J19;5
Álvaro Valles;Las Palmas;Portero;16.084.000;128;6,7;19;0;0;Villarreal;0;6,0;7,4;En forma;J19;4
 Pepelu;Valencia;Centro;15.767.000;127;6,7;19;4;2;Cádiz;1;8,3;5,2;En forma;J19;16
Ante Budimir;Osasuna;Delantero;15.665.000;127;6,7;19;9;4;Getafe;0;7,7;5,6;En forma;J19;11
 Isco;Betis;Centro;19.651.000;126;7,0;18;2;5;Granada;0;7,8;6,4;En forma;J19;6
 Sávio;Girona;Delantero;18.098.000;123;6,5;19;5;2;Almería;1;6,7;6,2;En forma;J19;9
Martín Zubimendi;Real Sociedad;Centro;16.722.000;122;6,4;19;4;3;Athletic;1;6,5;6,3;En forma;J19;12
 Rodrygo;Real Madrid;Delantero;19.367.000;117;6,2;19;7;1;Almería;0;6,6;5,8;En forma;J19;2
Álvaro Morata;Atlético;Delantero;16.698.000;116;6,4;18;12;3;Granada;1;7,0;5,9;En forma;J19;19
Bryan Zaragoza;Granada;Centro;11.193.000;111;6,2;18;6;5;Betis;1;7,7;4,3;En forma;J19;14
Kirian Rodríguez;Las Palmas;Centro;15.201.000;110;6,1;18;3;6;Villarreal;0;7,3;4,9;En forma;J19;5
Jørgen Strand Larsen;Celta;Delantero;12.948.000;110;5,8;19;7;2;Mallorca;1;5,5;6,1;En forma;J19;3
Fede Valverde;Real Madrid;Centro;20.125.000;108;5,7;19;1;1;Almería;0;6,3;5,1;En forma;J19;6
Toni Kroos;Real Madrid;Centro;18.130.000;108;5,7;19;1;2;Almería;0;5,7;5,7;En forma;J19;3
Gorka Guruzeta;Athletic Club;Delantero;14.712.000;108;5,7;19;8;2;0;7,6;3,6;En forma;J19;3
Chris Ramos;Cádiz;Delantero;10.320.000;105;5,5;19;5;2;Valencia;0;5,6;5,5;En forma;J19;3
Gerard Moreno;Villarreal;Delantero;18.377.000;104;6,5;16;9;0;Las Palmas;1;7,1;5,9;En forma;J19;7
Nico Williams;Athletic Club;Centro;17.840.000;103;6,4;16;3;2;0;7,5;5,4;En forma;J19;6
Mikel Oyarzabal;Real Sociedad;Delantero;15.118.000;103;5,7;18;7;2;Athletic;1;5,3;6,3;En forma;J19;4
İlkay Gündoğan;Barcelona;Centro;17.855.000;102;5,4;19;3;2;Betis;1;5,6;5,1;En forma;J19;11
Alex Remiro;Real Sociedad;Portero;11.850.000;100;5,3;19;0;3;Athletic;1;4,2;6,4;En forma;J19;-8
Unai Simón;Athletic Club;Portero;11.021.000;100;5,3;19;0;2;0;5,0;5,6;En forma;J19;6
Hugo Duro;Valencia;Delantero;10.607.000;100;5,3;19;7;2;Cádiz;1;6,2;4,4;En forma;J19;6
Giorgi Mamardashvili;Valencia;Portero;10.264.000;98;5,2;19;0;1;Cádiz;1;4,7;5,6;En forma;J19;5
Brais Méndez;Real Sociedad;Centro;15.045.000;97;5,7;17;2;5;Athletic;1;7,2;4,0;En forma;J19;2
Iván Martín;Girona;Centro;13.170.000;97;5,4;18;4;3;Almería;1;6,4;4,3;En forma;J19;13
Ayoze Pérez;Betis;Delantero;12.793.000;97;5,4;18;4;3;Granada;0;5,2;5,6;En forma;J19;2
Sergio Arribas;Almería;Centro;10.978.000;96;5,1;19;5;0;Girona;0;7,0;3,3;En forma;J19;2
Filip Jörgensen;Villarreal;Portero;10.314.000;96;5,1;19;0;1;Las Palmas;1;5,2;4,9;En forma;J19;4
Luis Rioja;Alavés;Centro;10.271.000;96;5,1;19;2;3;Sevilla;1;6,1;4,1;En forma;J19;8
Dani Carvajal;Real Madrid;Defensa;15.090.000;95;6,8;14;2;1;Almería;0;6,9;6,7;En forma;J19;4
Yan Couto;Girona;Defensa;12.330.000;95;5,3;18;1;4;Almería;1;5,9;4,7;En forma;J19;8
Miguel Gutiérrez;Girona;Defensa;13.124.000;93;5,2;18;1;3;Almería;1;4,7;5,7;En forma;J19;2
Isi Palazón;Rayo Vallecano;Centro;13.013.000;92;4,8;19;2;2;Las Palmas;0;4,9;4,8;En forma;J19;5
Álvaro García;Rayo Vallecano;Centro;8.941.000;91;5,4;17;4;5;Las Palmas;0;5,6;5,1;En forma;J19;0
Marc Roca;Betis;Centro;11.377.000;90;5,0;18;2;4;Granada;0;5,6;4,5;En forma;J19;3
Florian Lejeune;Rayo Vallecano;Defensa;12.060.000;90;4,7;19;0;4;Las Palmas;0;4,6;4,9;En forma;J19;4
Óscar Mingueza;Celta;Defensa;10.398.000;90;4,7;19;1;2;Mallorca;1;4,2;5,3;En forma;J19;5
Predrag Rajković;Mallorca;Portero;8.536.000;90;4,7;19;0;1;Celta;0;4,8;4,7;En forma;J19;7
Jan Oblak;Atlético;Portero;10.888.000;89;4,7;19;0;1;Granada;1;5,3;4,0;En forma;J19;5
Samuel Costa;Mallorca;Centro;9.918.000;89;4,7;19;1;3;Celta;0;4,1;5,2;En forma;J19;6
Germán Pezzella;Betis;Defensa;11.777.000;88;4,9;18;1;3;Granada;0;5,4;4,3;En forma;J19;4
Jonathan Bamba;Celta;Delantero;9.081.000;88;4,9;18;2;0;Mallorca;1;4,9;4,9;En forma;J19;0
Antonio Rüdiger;Real Madrid;Defensa;14.959.000;87;4,8;18;1;7;Almería;0;5,4;4,4;En forma;J19;14
Christian Stuani;Girona;Delantero;5.755.000;87;4,8;18;6;5;Almería;1;6,1;3,6;En forma;J19;2
Daley Blind;Girona;Defensa;11.908.000;87;4,6;19;1;3;Almería;1;5,1;4,0;En forma;J19;10
Daniel Vivian;Athletic Club;Defensa;10.298.000;87;4,6;19;0;3;0;4,8;4,3;En forma;J19;5
Stole Dimitrievski;Rayo Vallecano;Portero;7.447.000;87;4,6;19;0;1;Las Palmas;0;3,4;5,6;En forma;J19;3
Samuel Lino;Atlético;Centro;14.591.000;86;5,7;15;2;0;Granada;1;6,8;4,6;En forma;J19;0
Yangel Herrera;Girona;Centro;11.012.000;86;5,7;15;4;4;Almería;1;6,3;5,1;En forma;J19;0
Robert Lewandowski;Barcelona;Delantero;20.962.000;86;5,1;17;8;3;Betis;1;6,7;3,3;En forma;J19;-1
Oihan Sancet;Athletic Club;Centro;14.788.000;86;5,1;17;3;3;0;5,1;5,0;En forma;J19;5
Paulo Gazzaniga;Girona;Portero;10.364.000;86;4,5;19;0;2;Almería;1;4,4;4,7;En forma;J19;7
Lamine Yamal;Barcelona;Delantero;10.294.000;86;4,5;19;1;2;Betis;1;3,9;5,2;En forma;J19;2
Nemanja Maksimović;Getafe;Centro;9.871.000;86;4,5;19;1;2;Osasuna;1;5,2;3,9;En forma;J19;3
Jeremías Ledesma;Cádiz;Portero;10.055.000;85;5,3;16;0;0;Valencia;0;5,0;5,6;En forma;J19;3
Lucas Ocampos;Sevilla;Delantero;11.219.000;85;4,7;18;2;4;Alavés;0;4,1;5,3;En forma;J19;3
Axel Witsel;Atlético;Defensa;10.650.000;85;4,7;18;1;2;Granada;1;5,8;3,7;En forma;J19;2
David Soria;Getafe;Portero;10.048.000;85;4,5;19;0;2;Osasuna;1;4,3;4,6;En forma;J19;3
David López;Girona;Defensa;10.983.000;84;5,6;15;2;3;Almería;1;5,4;5,9;En forma;J19;0
Iago Aspas;Celta;Delantero;17.583.000;84;4,7;18;2;5;Mallorca;1;4,2;5,3;En forma;J19;9
Mason Greenwood;Getafe;Delantero;12.162.000;83;5,5;15;3;2;Osasuna;1;4,7;6,3;En forma;J19;-1
Viktor Tsygankov;Girona;Centro;14.521.000;82;5,9;14;3;0;Almería;1;5,0;6,7;En forma;J19;0
Rubén Alcaraz;Cádiz;Centro;4.092.000;82;4,6;18;1;9;Valencia;0;4,9;4,2;En forma;J19;2
Marcos Llorente;Atlético;Centro;10.483.000;82;4,3;19;3;3;Granada;1;5,5;3,0;En forma;J19;2
Hamari Traoré;Real Sociedad;Defensa;9.592.000;82;4,3;19;0;5;Athletic;1;4,5;4,1;En forma;J19;5
Vedat Muriqi;Mallorca;Delantero;12.378.000;81;6,8;12;4;0;Celta;0;6,6;6,9;En forma;J19;0
Ferran Torres;Barcelona;Delantero;8.204.000;81;4,5;18;4;2;Betis;1;5,0;3,9;En forma;J19;9
Jon Guridi;Alavés;Centro;4.028.000;81;4,5;18;0;1;Sevilla;1;3,9;5,0;En forma;J19;3
Myrto Uzuni;Granada;Delantero;3.415.000;81;4,3;19;6;1;Betis;1;5,1;3,3;En forma;J19;8
João Cancelo;Barcelona;Defensa;16.216.000;80;5,0;16;2;4;Betis;1;6,9;2,6;En forma;J19;1
Rodrigo De Paul;Atlético;Centro;11.734.000;80;5,0;16;0;3;Granada;1;5,0;5,0;En forma;J19;9
Javier Guerra;Valencia;Centro;8.894.000;80;4,7;17;3;3;Cádiz;1;5,4;4,1;En forma;J19;2
Sergi Cardona;Las Palmas;Defensa;11.325.000;80;4,4;18;0;7;Villarreal;0;5,0;4,0;En forma;J19;3
Igor Zubeldia;Real Sociedad;Defensa;10.046.000;80;4,4;18;0;7;Athletic;1;4,6;4,3;En forma;J19;4
Mikel Merino;Real Sociedad;Centro;12.619.000;79;4,9;16;1;3;Athletic;1;4,5;5,4;En forma;J19;5
Samu Omorodion;Alavés;Delantero;5.850.000;79;4,4;18;5;3;Sevilla;1;3,1;5,0;En forma;J19;2
Unai Núñez;Celta;Defensa;10.169.000;79;4,2;19;1;4;Mallorca;1;3,7;4,7;En forma;J19;5
Largie Ramazani;Almería;Delantero;3.152.000;79;4,2;19;2;4;Girona;0;5,7;2,8;En forma;J19;1
Diego López;Valencia;Delantero;5.146.000;78;4,1;19;2;2;Cádiz;1;3,3;4,8;En forma;J19;2
Ander Barrenetxea;Real Sociedad;Centro;8.725.000;77;5,1;15;3;0;Athletic;1;5,7;4,3;En forma;J19;5
Alexander Sørloth;Villarreal;Delantero;9.150.000;77;4,8;16;6;1;Las Palmas;1;3,9;6,0;En forma;J19;0
Fali Giménez;Cádiz;Defensa;5.013.000;77;4,3;18;0;8;Valencia;0;4,6;4,0;En forma;J19;5
Ronald Araújo;Barcelona;Defensa;15.018.000;76;5,8;13;1;3;Betis;1;5,3;6,5;En forma;J19;3
Iñigo Ruiz De Galarreta;Athletic Club;Centro;8.778.000;76;5,4;14;1;4;0;5,2;5,6;En forma;J19;6
João Félix;Barcelona;Delantero;14.934.000;76;4,8;16;3;3;Betis;1;5,7;3,6;En forma;J19;4
Luka Modrić;Real Madrid;Centro;12.077.000;76;4,8;16;1;1;Almería;0;6,3;3,6;En forma;J19;8
Ivan Rakitić;Sevilla;Centro;14.405.000;76;4,5;17;2;6;Alavés;0;4,7;4,3;En forma;J19;4
Mika Mármol;Las Palmas;Defensa;10.095.000;76;4,5;17;0;4;Villarreal;0;4,1;4,8;En forma;J19;7
Dani Rodríguez;Mallorca;Centro;5.894.000;76;4,2;18;2;5;Celta;0;5,6;3,1;En forma;J19;3
Antonio Sivera;Alavés;Portero;6.157.000;76;4,0;19;0;2;Sevilla;1;3,6;4,4;En forma;J19;4
Fran Pérez;Valencia;Centro;2.626.000;76;4,0;19;1;4;Cádiz;1;4,3;3,7;En forma;J19;5
Saúl Coco;Las Palmas;Defensa;7.719.000;75;4,7;16;1;3;Villarreal;0;4,4;5,0;En forma;J19;3
Óscar Valentín;Rayo Vallecano;Centro;5.284.000;75;4,4;17;1;4;Las Palmas;0;4,0;4,7;En forma;J19;6
Ander Guevara;Alavés;Centro;4.658.000;75;4,2;18;1;5;Sevilla;1;4,4;4,0;En forma;J19;5
Frenkie De Jong;Barcelona;Centro;17.754.000;74;6,7;11;1;5;Betis;1;5,6;7,7;En forma;J19;6
Brahim Díaz;Real Madrid;Centro;10.301.000;74;5,3;14;3;0;Almería;0;6,9;3,2;En forma;J19;5
Willian José;Betis;Delantero;9.248.000;74;4,6;16;6;1;Granada;0;6,3;3,0;En forma;J19;1
Abdón Prats;Mallorca;Delantero;2.834.000;74;4,6;16;5;1;Celta;0;4,6;4,6;En forma;J19;2
Dani Parejo;Villarreal;Centro;11.249.000;74;4,1;18;2;3;Las Palmas;1;4,4;3,8;En forma;J19;1
Aimar Oroz;Osasuna;Centro;4.281.000;74;3,9;19;1;2;Getafe;0;4,0;3,8;En forma;J19;3
Aitor Paredes;Athletic Club;Defensa;5.740.000;73;3,8;19;1;4;0;2,9;4,9;En forma;J19;13
 Gavi;Barcelona;Centro;6.444.000;72;6,0;12;1;5;Betis;1;5,8;6,2;En forma;J19;0
Sergio Herrera;Osasuna;Portero;7.022.000;72;4,5;16;0;2;Getafe;0;4,7;4,3;En forma;J19;4
Gastón Álvarez;Getafe;Defensa;8.143.000;72;4,2;17;1;4;Osasuna;1;4,2;4,3;En forma;J19;2
Saúl Ñíguez;Atlético;Centro;4.007.000;72;3,8;19;0;2;Granada;1;3,9;3,7;En forma;J19;0
Ter Stegen;Barcelona;Portero;6.155.000;71;5,5;13;0;1;Betis;1;6,3;4,5;En forma;J19;0
Mario Hermoso;Atlético;Defensa;10.092.000;71;4,2;17;0;6;Granada;1;4,6;3,8;En forma;J19;3
Alex Baena;Villarreal;Centro;12.208.000;70;4,4;16;1;6;Las Palmas;1;6,5;2,3;En forma;J19;0
Eric García;Girona;Defensa;9.832.000;70;4,4;16;1;2;Almería;1;4,3;5,0;En forma;J19;1
 Joselu;Real Madrid;Delantero;11.450.000;70;3,7;19;5;0;Almería;0;4,8;2,7;En forma;J19;3
 Koke;Atlético;Centro;8.648.000;69;4,6;16;0;4;Granada;1;5,7;3,0;En forma;J19;0
Robin Le Normand;Real Sociedad;Defensa;11.138.000;69;4,3;16;1;6;Athletic;1;4,8;3,5;En forma;J19;4
Adrià Pedrosa;Sevilla;Defensa;7.726.000;69;4,1;17;1;1;Alavés;0;3,9;4,2;En forma;J19;2
Unai López;Rayo Vallecano;Centro;2.437.000;69;4,1;17;1;4;Las Palmas;0;4,7;3,4;En forma;J19;5
David García;Osasuna;Defensa;6.872.000;69;3,8;18;0;2;Getafe;0;4,4;3,2;En forma;J19;3
Pathé Ciss;Rayo Vallecano;Centro;2.697.000;69;3,8;18;1;5;Las Palmas;0;3,1;4,4;En forma;J19;4
Andoni Gorosabel;Alavés;Defensa;4.908.000;69;3,6;19;0;4;Sevilla;1;3,8;3,5;En forma;J19;4
Kike García;Alavés;Delantero;1.008.000;69;3,6;19;2;2;Sevilla;1;4,8;2,6;En forma;J19;2
Diego Rico;Getafe;Defensa;9.971.000;68;4,9;14;0;5;Osasuna;1;4,3;5,3;En forma;J19;2
Julián Araujo;Las Palmas;Defensa;6.767.000;68;4,3;16;1;4;Villarreal;0;5,1;3,6;En forma;J19;0
José Luis Gayà;Valencia;Defensa;10.450.000;67;5,2;13;1;2;Cádiz;1;6,1;3,6;En forma;J19;6
Rodrigo Riquelme;Atlético;Centro;8.078.000;67;4,5;15;2;1;Granada;1;4,3;4,7;En forma;J19;6
Lucas Robertone;Almería;Centro;7.717.000;67;4,5;15;0;6;Girona;0;4,5;4,4;En forma;J19;4
Sergi Darder;Mallorca;Centro;9.800.000;67;3,9;17;0;1;Celta;0;3,6;4,2;En forma;J19;2
Cristhian Mosquera;Valencia;Defensa;6.920.000;67;3,9;17;0;1;Cádiz;1;5,1;2,9;En forma;J19;6
Gerard Gumbau;Granada;Centro;4.083.000;67;3,9;17;0;9;Betis;1;4,6;3,3;En forma;J19;0
Gonzalo Villar;Granada;Centro;2.609.000;67;3,9;17;1;4;Betis;1;4,6;3,3;En forma;J19;6
Guido Rodríguez;Betis;Centro;3.902.000;66;4,7;14;1;5;Granada;0;5,4;4,0;En forma;J19;0
Carl Starfelt;Celta;Defensa;4.889.000;66;4,1;16;1;2;Mallorca;1;4,7;3,7;En forma;J19;0
Roger Martí;Cádiz;Delantero;2.716.000;66;4,1;16;2;2;Valencia;0;5,3;3,2;En forma;J19;0
Munir El Haddadi;Las Palmas;Delantero;5.173.000;66;3,5;19;2;2;Villarreal;0;3,9;3,1;En forma;J19;9
Óscar De Marcos;Athletic Club;Defensa;6.152.000;65;4,6;14;1;3;0;6,1;3,1;En forma;J19;0
 Raphinha;Barcelona;Delantero;13.439.000;65;4,3;15;3;3;Betis;1;5,9;2,6;En forma;J19;3
Ángel Correa;Atlético;Delantero;3.405.000;65;4,3;15;4;1;Granada;1;4,8;3,9;En forma;J19;1
Léo Baptistão;Almería;Delantero;3.617.000;64;4,0;16;4;4;Girona;0;2,7;5,0;En forma;J19;2
Juanmi Latasa;Getafe;Delantero;3.618.000;64;3,4;19;2;5;Osasuna;1;2,4;4,2;En forma;J19;-4
Jules Koundé;Barcelona;Defensa;11.220.000;63;3,9;16;1;0;Betis;1;3,8;4,1;En forma;J19;3
Thierry Correia;Valencia;Defensa;4.987.000;63;3,7;17;0;3;Cádiz;1;5,0;2,6;En forma;J19;0
Eduardo Camavinga;Real Madrid;Centro;10.291.000;62;4,8;13;0;3;Almería;0;4,5;5,0;En forma;J19;0
Luís Maximiano;Almería;Portero;5.516.000;62;3,9;16;0;1;Girona;0;3,7;4,0;En forma;J19;2
Sergio Akieme;Almería;Defensa;1.395.000;62;3,9;16;2;1;Girona;0;4,1;3,6;En forma;J19;2
Javi Muñoz;Las Palmas;Centro;5.140.000;62;3,3;19;0;3;Villarreal;0;4,2;2,4;En forma;J19;6
Enzo Loiodice;Las Palmas;Centro;1.375.000;62;3,3;19;0;1;Villarreal;0;3,4;3,1;En forma;J19;2
Mikel Vesga;Athletic Club;Centro;2.323.000;61;4,4;14;3;1;0;3,5;5,5;En forma;J19;11
Pacha Espino;Rayo Vallecano;Defensa;2.108.000;61;3,6;17;0;7;Las Palmas;0;3,6;3,6;En forma;J19;3
Javier López;Alavés;Defensa;2.893.000;60;4,0;15;0;2;Sevilla;1;4,4;3,6;En forma;J19;3
Álex Berenguer;Athletic Club;Centro;5.362.000;60;3,3;18;2;2;0;4,3;2,3;En forma;J19;4
Cyle Larin;Mallorca;Delantero;4.285.000;60;3,3;18;1;2;Celta;0;3,8;2,9;En forma;J19;2
Cristian Portu;Girona;Centro;1.520.000;60;3,3;18;2;1;Almería;1;4,0;2,3;En forma;J19;2
Yuri Berchiche;Athletic Club;Defensa;8.094.000;59;4,5;13;1;2;0;5,6;3,3;En forma;J19;6
Iza Carcelén;Cádiz;Defensa;2.484.000;59;3,3;18;0;1;Valencia;0;4,1;2,6;En forma;J19;3
Aihen Muñoz;Real Sociedad;Defensa;2.004.000;59;3,1;19;0;2;Athletic;1;3,4;2,8;En forma;J19;1
Antonio Raíllo;Mallorca;Defensa;7.310.000;58;6,4;9;2;1;Celta;0;6,4;6,5;En forma;J19;5
Vinícius Júnior;Real Madrid;Delantero;18.126.000;58;5,3;11;4;2;Almería;0;7,8;3,2;En forma;J19;4
 Suso;Sevilla;Centro;7.407.000;58;3,9;15;1;3;Alavés;0;4,2;3,3;En forma;J19;5
Manu Sánchez;Celta;Defensa;3.702.000;58;3,9;15;0;2;Mallorca;1;3,3;4,4;En forma;J19;3
Javi Hernández;Cádiz;Defensa;248.000;58;3,4;17;0;4;Valencia;0;3,6;3,3;En forma;J19;0
Ricard Sánchez;Granada;Defensa;1.195.000;58;3,2;18;2;5;Betis;1;3,8;2,7;En forma;J19;3
Juan Foyth;Villarreal;Defensa;5.198.000;57;4,8;12;1;1;Las Palmas;1;5,1;4,2;En forma;J19;0
Aurélien Tchouaméni;Real Madrid;Centro;10.921.000;57;4,1;14;1;3;Almería;0;3,2;4,8;En forma;J19;5
Alex Suárez;Las Palmas;Defensa;2.569.000;57;3,8;15;0;3;Villarreal;0;4,9;2,9;En forma;J19;5
Rubén Duarte;Alavés;Defensa;585.000;57;3,8;15;1;5;Sevilla;1;4,5;3,3;En forma;J19;0
Iván Balliu;Rayo Vallecano;Defensa;3.014.000;57;3,6;16;0;1;Las Palmas;0;3,9;3,3;En forma;J19;2
Adri Embarba;Almería;Centro;1.391.000;57;3,2;18;0;2;Girona;0;3,1;3,2;En forma;J19;2
Ignasi Miquel;Granada;Defensa;1.207.000;57;3,0;19;0;4;Betis;1;3,4;2,6;En forma;J19;4
Carlos Neva;Granada;Defensa;1.089.000;57;3,0;19;0;2;Betis;1;3,7;2,2;En forma;J19;6
Moi Gómez;Osasuna;Centro;5.836.000;56;4,0;14;2;1;Getafe;0;4,3;3,7;En forma;J19;3
José Luis Morales;Villarreal;Delantero;4.579.000;56;4,0;14;5;0;Las Palmas;1;4,6;3,4;En forma;J19;1
Martin Valjent;Mallorca;Defensa;1.319.000;56;3,5;16;0;3;Celta;0;4,5;2,5;En forma;J19;0
Alejandro Balde;Barcelona;Defensa;6.339.000;56;3,3;17;0;1;Betis;1;3,2;3,4;En forma;J19;4
Giovanni González;Mallorca;Defensa;1.052.000;56;3,3;18;0;4;Celta;0;3,4;3,1;En forma;J19;4
Jesus Areso;Osasuna;Defensa;1.959.000;56;3,1;18;0;1;Getafe;0;4,1;2,1;En forma;J19;5
Chadi Riad;Betis;Defensa;6.841.000;55;4,2;13;0;0;Granada;0;4,8;3,7;En forma;J19;0
Nahuel Molina;Atlético;Defensa;3.912.000;55;3,4;16;2;1;Granada;1;3,9;3,0;En forma;J19;2
Youssef En Nesyri;Sevilla;Delantero;6.559.000;55;3,2;17;5;2;Alavés;0;3,3;3,1;En forma;J19;0
